artist,comment,level,lr2_bmsid,md5,name_diff,title,url,url_diff,player,clear_player,theoretical_score,top_score,average_score,std_dev_score,optimized_p,bpi_scores
Gun-SEKI feat.那珂 / U,"http://absolute.pv.land.to/bmsuploader.htmlBOF全般6071,2P AUTOPLAY - https://youtu.be/ry0vrYOqcPo",20,197112,0bcc907d2af998f13d304f8a50ce2e52,http://www.geocities.jp/yjsnpi_kitanai_kusai_unko/index.html,恋の2-4-11(BMS Edit) -ケッコンカッコカリ-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=74&event=96,http://www.geocities.jp/yjsnpi_kitanai_kusai_unko/index.html,3225,987,6848,6824,6193.0588,234.9434,0.5,"[6810.16, 6792.97, 6774.29, 6755.21, 6736.84, 6720.22, 6706.27, 6695.74, 6689.19]"
campanellina / obj:Alf,,2,139965,0c1dac05f554b061e011bb0f8b879418,http://absolute.pv.land.to/uploader/src/up3023.rar,月と狼と砂糖菓子 -Cookie-,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,http://absolute.pv.land.to/uploader/src/up3023.rar,10185,1000,3288,3261,3097.156,54.963,0.5,"[3253.8, 3244.7, 3235.51, 3226.62, 3218.41, 3211.19, 3205.27, 3200.86, 3198.15]"
polysha BGI : えるなば / obj:SUZUKAZEΛ,アプロダ避難所 up00047http://gnqg.rosx.net/upload/upload.cgi?get=00047★2,2,234630,0c41df3152a1c03341729aaacae2bcec,http://suzukazekuhare.web.fc2.com/suzukazelist.html,Jasmine Tea Girl [ZOI],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=227&event=110,http://suzukazekuhare.web.fc2.com/suzukazelist.html,5088,1000,3732,3731,3551.999,74.9522,0.5462333113352896,"[3731.22, 3727.48, 3720.06, 3709.29, 3696.1, 3681.82, 3667.93, 3655.97, 3647.45]"
Grand thaw,,4,48961,0c5b4261b5478dbe117e7bd3a6add4b9,,AltMirrorBell MX,http://www5f.biglobe.ne.jp/~careless/,,11578,999,4000,3937,3519.8498,105.6544,0.5,"[3939.3, 3925.88, 3912.6, 3899.95, 3888.39, 3878.33, 3870.13, 3864.05, 3860.33]"
zun bms:乙UN,,10,131830,0c61170e3248970455f78eaf39fcccad,,幽雅に咲かせ、墨染の桜 [NORMAL-],http://nekokan.dyndns.info/~lobsak/bms/yuuga_ogg.zip,,7930,1000,4790,4714,4308.635,126.5272,0.5,"[4723.58, 4710.77, 4698.26, 4686.46, 4675.76, 4666.51, 4658.99, 4653.45, 4650.06]"
Omnipotenx,"■ 本体アーカイブ
　 https://web.archive.org/web/20120710000514/http://monochrome-world.sakura.ne.jp/peace_breaker.zip
■ GENOSIDEスターターパッケージ収録楽曲
　 http://nekokan.dyndns.info/~lobsak/genoside/",7,105462,0c65f3ac5bbd647977a64d51ef90d2ac,,PEACE BREAKER [ANOTHER],http://monochrome-world.sakura.ne.jp/peace_breaker.zip,,12416,1000,4088,4037,3815.201,70.5231,0.5,"[4036.92, 4027.06, 4017.43, 4008.35, 4000.12, 3992.99, 3987.21, 3982.94, 3980.33]"
ETIA./obj_jakko,obj_jakko 差分一覧 http://joka193.blog.fc2.com/blog-category-0.html,11,172987,0cb096e2750b2954921653726b70dd67,http://www.dropbox.com/s/pckjetrfxfz3bn1/HARDCORE_MACHINEGUN_drrr.lzh,HARDCORE MACHINEGUN [drrrTHER],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=1&event=75,http://www.dropbox.com/s/pckjetrfxfz3bn1/HARDCORE_MACHINEGUN_drrr.lzh,5292,995,3628,3585,3273.9055,87.6903,0.5,"[3579.76, 3567.62, 3555.43, 3543.7, 3532.89, 3523.43, 3515.67, 3509.91, 3506.37]"
Team Shanghai Alice (Remixed by Est)/A-zert,"est036
",2,319,0cbd523cb6d85c66bf691651a4af1636,http://www.geocities.jp/azerty1s/,In a dream (MANIAC),http://estish.nobody.jp/index1.html,http://www.geocities.jp/azerty1s/,13670,1000,3352,3350,3236.97,44.6806,0.5,"[3349.19, 3343.97, 3336.21, 3326.61, 3316.13, 3305.78, 3296.56, 3289.31, 3284.68]"
adamthix / obj:Monsta,,21,151228,0d1128a834e2aeb4dc0b31fa9d2dbbc2,http://3228monsta.web.fc2.com/,res extensa [Monsther],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=66&event=83,http://3228monsta.web.fc2.com/,2618,945,6738,6573,5785.6434,258.1143,0.5,"[6638.15, 6622.57, 6607.61, 6593.71, 6581.24, 6570.55, 6561.92, 6555.59, 6551.72]"
Grand thaw,,1,48953,0d1a3240230a854d05877f0d523a1409,,AltMirrorBell Another,http://www5f.biglobe.ne.jp/~careless/,,18628,999,3400,3347,3082.974,58.3747,0.5,"[3346.94, 3336.14, 3325.54, 3315.5, 3306.37, 3298.45, 3292.01, 3287.26, 3284.35]"
dj sept-em / air,差分保管:https://www.dropbox.com/s/1exx5a4smi63bdi/OAA-%CE%B3.zip?dl=0,5,1670,0d3a46449ead1eaccd5f6a71c0a1983b,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105#cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,OAA-γ [EX],http://www.scn-net.ne.jp/~estine/,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105#cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,9914,1000,4582,4579,4354.241,88.2262,0.5,"[4576.1, 4567.75, 4556.18, 4542.42, 4527.74, 4513.48, 4500.89, 4491.06, 4484.82]"
keyc,Overjoy★5の差分とは別物原曲：U.N.オーエンは彼女なのか？(東方紅魔郷),24,63807,0da564826357204acadcab4430eef7f1,,G.N. [A],http://www001.upp.so-net.ne.jp/keyc/,,2608,799,5252,4996,4355.408,191.1785,0.5,"[5134.02, 5121.82, 5110.43, 5100.06, 5090.92, 5083.19, 5077.02, 5072.52, 5069.79]"
ノクティス・江口・チェラム obj:Fender,http://absolute.pv.land.to/bof/src/up0692.rar,11,199715,0e0619de679eb29af0ec907673e13d18,http://fenderbms.web.fc2.com/,ヒメタイプ [F],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=94&event=96,http://fenderbms.web.fc2.com/,5386,1000,4200,4176,3925.543,96.2139,0.5,"[4166.46, 4155.05, 4143.16, 4131.4, 4120.33, 4110.48, 4102.31, 4096.19, 4092.41]"
DJ TAKUAN 及び 白羽美依 / Note:薄杏,up1926.rar,2,99266,0e238760056f24d507a3564421a431c9,http://absolute.pv.land.to/uploader/upload.html,HAPPY☆LUCKY☆BABY -UNHAPPY-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=5&event=69,http://absolute.pv.land.to/uploader/src/up1926.rar,12598,1000,3516,3516,3448.654,33.2175,0.5073292488174789,"[3515.98, 3514.85, 3511.19, 3504.97, 3496.91, 3488.06, 3479.58, 3472.56, 3467.9]"
-45 / selene.,"BOF,G2R系全般up1118",23,225949,0e2b662aa03b4b0669605b3557757c41,http://absolute.pv.land.to/bmsuploader.html,Total Eclipse of the Sun -Fatal MirroR-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=210&event=96,http://absolute.pv.land.to/bof/src/up1118.zip,1409,853,7040,7017,6279.2509,367.6395,0.5,"[7002.32, 6984.06, 6963.98, 6943.32, 6923.33, 6905.17, 6889.87, 6878.3, 6871.1]"
DETRO / obj:あーさん,,5,62232,0f3837b9461a613dddf26a31e82f0084,http://drowsy.hannnari.com/,volcanic -vaporize-,http://tm2.toymusical.net/download.html,http://drowsy.hannnari.com/,10479,1000,4900,4892,4686.779,75.152,0.5,"[4885.07, 4875.14, 4863.56, 4851.17, 4838.84, 4827.41, 4817.65, 4810.19, 4805.52]"
ぷらすちっくと女の子,許されたらしい,5,466,0f482e2dc1badd465ed871c8d91267b3,http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public,少女の舞葬,http://toymusical.bms.ms/tm2/index.html,http://cid-ce1dd07774d515b4.skydrive.live.com/browse.aspx/.Public,11200,999,3582,3577,3380.8559,79.5458,0.5069638669580958,"[3572.35, 3563.51, 3552.44, 3540.0, 3527.17, 3514.95, 3504.27, 3495.94, 3490.61]"
zun/MIDI：こんそめ/編集：wanco,,13,4696,0f6009dd00dd7474f72f311ef4319391,,Demystify Feast [NORMAL],http://u10.getuploader.com/thanks/,,6323,994,5228,5123,4743.0674,108.5184,0.5,"[5150.93, 5139.41, 5128.39, 5118.16, 5109.01, 5101.17, 5094.86, 5090.23, 5087.4]"
Musical Masterpiece,同梱の.bファイルの拡張子を.bmeに変更することでプレイ可BMS段位認定 皆伝2曲目,12,678,0ff509c4af2533d1e7e458c8d5985c0b,,M-A (FOOLISH),http://abeyuta.syoyu.net/,,7335,996,4446,4429,4113.8675,95.4629,0.5,"[4418.2, 4405.48, 4391.63, 4377.48, 4363.84, 4351.5, 4341.13, 4333.3, 4328.43]"
LeaF / obj:秘密 Movie:To7,"■ GENOSIDE2018段位認定 発狂皆伝 1曲目（18/04/15～）
■ 楽曲会場：http://manbow.nothing.sh/event/event.cgi?action=More_def&num=142&event=88",23,174124,10420967a85371e65db57967e6c696cd,http://www.geocities.jp/hihihi4442/,Doppelganger [Hi],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=142&event=88,http://www.geocities.jp/hihihi4442/,2425,815,6534,6273,5315.5153,305.1844,0.5,"[6411.87, 6396.45, 6381.86, 6368.46, 6356.56, 6346.43, 6338.3, 6332.36, 6328.75]"
Grand thaw/obj.kei,,4,131857,107a84c4c683d3e76816cc77267adda2,http://flowermaster.web.fc2.com/,AutumnBreeze (kei-another),http://www5f.biglobe.ne.jp/~careless/,http://flowermaster.web.fc2.com/,8590,1000,3174,3138,2857.951,76.5416,0.5,"[3130.8, 3119.07, 3107.2, 3095.69, 3085.04, 3075.67, 3067.98, 3062.25, 3058.72]"
6yen / G obj:WAYA,up0884,14,60765,108e532b623118c25ddbccc7aa6f4fd3,http://absolute.pv.land.to/bmsuploader.html,Cynic -drrrr-,http://www.commonsense.nu/,http://absolute.pv.land.to/uploader/src/up0884.zip,6547,999,4816,4769,4407.2222,109.2555,0.5,"[4764.57, 4751.59, 4738.57, 4726.03, 4714.47, 4704.35, 4696.06, 4689.9, 4686.11]"
beatMARIO,保管→差分詰め合わせ,2,1148,109e82503e96f9fab2dc88cec3c7e80b,http://nekokan.dyndns.info/~lobsak/hokan/,HAMMER the TANGRAM　（苦しさアナザー満天の星空）,http://cool-create.cc/bms/index.html,http://nekokan.dyndns.info/~lobsak/hokan/,13831,1000,3108,3103,2937.879,58.2731,0.5,"[3098.61, 3090.28, 3079.97, 3068.5, 3056.78, 3045.71, 3036.14, 3028.76, 3024.12]"
syatten / air,,10,194,10e32182c81f2c4fafbe18946c75b04f,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,aliceblue (Radio Edit) (SP EX++),http://manbow.nothing.sh/event/event.cgi?action=More_def&num=83&event=44,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,10470,1000,4438,4430,4175.831,101.7547,0.5,"[4422.48, 4411.57, 4398.71, 4384.86, 4371.0, 4358.11, 4347.07, 4338.63, 4333.33]"
AKITO / obj:arufis,http://big.freett.com/akito11/sakurak.rar,8,1408,1110df34e91e9b8425c4a0446f5bd1ff,http://bms.nothing.sh/player/arufis,桜華月 [7key Extra],http://page.freett.com/akito11/index.html,http://bms.nothing.sh/player/arufis,8416,995,3880,3850,3576.8844,95.4053,0.5,"[3841.22, 3829.46, 3817.39, 3805.58, 3794.56, 3784.82, 3776.77, 3770.77, 3767.07]"
daisan,UP2876,19,135805,119eea569c407f1b4539c3881738e40f,http://absolute.pv.land.to/uploader/3.html?1345360686,奏龍ピアソラ [T.Instinct],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=4&event=80,http://absolute.pv.land.to/uploader/src/up2876.zip,3753,993,4024,4014,3796.005,104.3717,0.5,"[4005.99, 3995.52, 3983.65, 3971.16, 3958.88, 3947.59, 3938.02, 3930.73, 3926.18]"
EXCALIpUR / BANZAI,,12,1770,1219cd7f35d0019286629afb19ed2c28,http://page.freett.com/iidxbanzai/banzaisabun.html,MIGHTY OBSTACLE -FANTASTIC7-,http://web.archive.org/web/20090416225824/http://homepage3.nifty.com/halm-berte/exc,http://page.freett.com/iidxbanzai/banzaisabun.html,6502,998,5512,5483,5038.2074,157.9859,0.5,"[5471.63, 5456.82, 5441.23, 5425.69, 5410.98, 5397.83, 5386.9, 5378.7, 5373.62]"
paraoka object by Kz,BGAは以下http://web.archive.org/web/20030201160328/http://homepage1.nifty.com/paraoka/bms/l9.html原曲を http://mok2lnbms.6.ql.bz/nijihaifu.html で二次配布中,3,131854,122e9a97053e2dbb7cc301b3e1fa606c,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,L9 -落とし穴 perfect edition-,http://homepage1.nifty.com/paraoka/,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,9524,1000,2996,2991,2846.01,61.1304,0.5409276257681364,"[2987.35, 2980.22, 2971.34, 2961.28, 2950.71, 2940.39, 2931.04, 2923.41, 2918.18]"
猫蟹丸 / obj: black train,,12,1778,128ace6d39ccfe457e56ec49986a1f81,http://absolute.pv.land.to/,日溜りの街－あ！－ (MANIAQ),http://knm.sakura.ne.jp/z_top.html,http://absolute.pv.land.to/,8479,1000,3960,3953,3622.835,122.5852,0.5,"[3945.39, 3933.46, 3918.95, 3902.99, 3886.8, 3871.6, 3858.5, 3848.43, 3842.1]"
dai / obj-7RIN,sunshine.rarup1032BGA:http://homepage1.nifty.com/~taka-too/index.htm,8,66916,12add53b0ef4cb64a6187fbc94909642,http://absolute.pv.land.to/bmsuploader.html,Under The Sunshine -ANOTHER7-,http://skydrive.live.com/?cid=fc95a680740ca8c9&id=FC95A680740CA8C9%21111,http://absolute.pv.land.to/uploader/src/up1032.rar,7354,1000,2958,2861,2534.227,110.9825,0.5,"[2884.68, 2873.93, 2863.66, 2854.14, 2845.63, 2838.35, 2832.49, 2828.19, 2825.57]"
篠螺悠那 feat. 鯛の小骨 / ck,"差分作者HP：https://web.archive.org/web/20181105023455/http://www.geocities.jp/c_k_iidx/
ただし、BGA未定義のため修正（http://losak.web.fc2.com/re.txt）
",10,45696,12bf3eae7d1c2d8fc93854d6b942d828,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,Imperishable Night 2006 [+2],http://tsubu.ath.cx/~ssry/,http://nekokan.dyndns.info/~lobsak/bms/repair_pack.zip,8060,1000,5200,5165,4851.083,112.0894,0.5,"[5156.92, 5144.47, 5131.77, 5119.4, 5107.89, 5097.74, 5089.38, 5083.15, 5079.31]"
ツナマヨちゃん / obj: black train,BOF2005にて個人ポイント、アベレージランキング2位 また所属チーム「木工ボンド部」もチームポイント、アベレージランキング2位,1,79,12c06f4353bb52bfe9a859d9765f9664,http://absolute.pv.land.to/,Bird Sprite -D.K.R. mix- (虎のanother),http://www.planetoid.biz/,http://absolute.pv.land.to/bof/src/up2005.zip,19960,1000,3094,3094,2992.762,41.0065,0.5,"[3093.96, 3092.29, 3087.28, 3079.04, 3068.54, 3057.19, 3046.46, 3037.71, 3032.0]"
LV.4 (obj.mp),発狂BMS段位認定 九段2曲目,18,675,1313e416eee6c07dfbc4e69d895d5bd1,http://ibizatrance.nomaki.jp/sabun.html,Angel dust [7key//Maniac+],http://skydrive.live.com/?cid=FC95A680740CA8C9&id=FC95A680740CA8C9%21111,http://ibizatrance.nomaki.jp/sabun.html,7716,990,5860,5791,5399.8919,124.659,0.5,"[5796.88, 5784.09, 5771.55, 5759.68, 5748.89, 5739.53, 5731.92, 5726.3, 5722.86]"
タリキラベンダー metamorphosing LOKI / obj:あーさん,,7,69937,139d149523b80b8d3c16d79694b5ed4e,http://drowsy.hannnari.com/index.html,code : endymion [FRS Mk.1],http://loki-okiba.net/,http://drowsy.hannnari.com/index.html,8095,1000,3794,3782,3600.825,68.93,0.5,"[3773.96, 3764.22, 3753.51, 3742.5, 3731.83, 3722.14, 3713.98, 3707.81, 3703.97]"
parakeet 41 / G / obj by ya2ha4,こわい,4,175,1401d3144ec27c3c14a00588a45aec15,http://nekokan.dyndns.info/~lobsak/hokan/,wilis -SABUN-,http://web.archive.org/web/20040814034345/http://www.is-m.jp/music/bms/list/history/,http://nekokan.dyndns.info/~lobsak/hokan/,8898,998,2704,2667,2425.9579,71.4918,0.5,"[2660.86, 2650.04, 2639.19, 2628.74, 2619.12, 2610.69, 2603.79, 2598.66, 2595.51]"
kanone/差分　赤い人 mov:deadblue238,差分 右クリックで保存赤い人難易度表 http://akred.web.fc2.com/ak-red.html,2,123585,147ce1345beaa7fb7237989ca8fdd84c,http://akred.web.fc2.com/crossgalaxy_HARD.bms,Cross Galaxy [HARD],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=304&event=74,http://akred.web.fc2.com/crossgalaxy_HARD.bms,14307,1000,4096,4081,3942.959,52.9368,0.5827474084722087,"[4074.49, 4067.1, 4059.1, 4050.78, 4042.49, 4034.58, 4027.44, 4021.48, 4017.17]"
彩音 / 小宮真央 / obj: black train,,5,1201,14de370aec9a15a49d033b6f9bca7761,http://absolute.pv.land.to/,夜桜 -桜吹雪-,http://nekomimi.name/,http://absolute.pv.land.to/,11698,1000,4000,3970,3705.629,91.8822,0.5,"[3961.38, 3949.8, 3937.95, 3926.36, 3915.55, 3906.0, 3898.13, 3892.25, 3888.63]"
Shaman Cure-All / obj:BAECON,差分 右クリックで保存BAECON差分難易度表 http://akred.web.fc2.com/baecon.html,22,145054,14e242272c33a1774bf12a70571bb94a,http://akred.web.fc2.com/baecon/TukTukBoshi-LB-.bml,Tuk Tuk Boshi -LAST BOSS-,http://manbow.nothing.sh/event/event.cgi?action=More_def&num=189&event=65,http://akred.web.fc2.com/baecon/TukTukBoshi-LB-.bml,2686,906,4848,4838,4317.7914,205.7479,0.5,"[4827.15, 4812.13, 4794.36, 4775.13, 4755.86, 4737.91, 4722.52, 4710.74, 4703.35]"
dj-B,差分は 自作譜面等など,20,420,14e6967d1ebe85eb26cadb7fafa1e23e,http://nekokan.dyndns.info/~lobsak/hokan/,MirroR -Miracle version-,http://yellowmapleleaf.com/,http://nekokan.dyndns.info/~lobsak/hokan/,2897,850,3810,3727,3154.4165,179.6253,0.5,"[3738.45, 3723.34, 3708.45, 3694.32, 3681.44, 3670.26, 3661.15, 3654.42, 3650.29]"
naotyu- / obj:Risky*,所属チーム「Black Jacks」up710.rarGENOSIDE段位認定 発狂二段 3曲目,7,52515,151c0d2bb94ab56dfb753410ae70598e,http://absolute.pv.land.to/bmsuploader.html,Her Majesty [Another+],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=177&event=60,http://absolute.pv.land.to/uploader/src/up0710.rar,11932,1000,4074,4070,3935.562,55.0819,0.5,"[4066.87, 4059.68, 4050.51, 4040.12, 4029.37, 4019.15, 4010.25, 4003.37, 3999.02]"
MASA / y,up0280,9,368,154c2561fd311e0d4822ac5340049c75,http://absolute.pv.land.to/bmsuploader.html,Noah's Ark (another7),http://tsubu.ath.cx/~ssry/,http://absolute.pv.land.to/uploader/src/up0280.rar,7462,998,4444,4434,4191.8978,98.3862,0.5,"[4425.66, 4414.7, 4402.19, 4388.99, 4375.97, 4363.98, 4353.8, 4346.05, 4341.2]"
源屋 (obj.mp),,10,1751,15510bd873717a57514dbc3e6b4e72eb,http://ibizatrance.nomaki.jp/,Cry-for BMS Mix- [7KEYS Maniac],http://web.archive.org/web/20071011050818/http://minamotrance.com/docs/cry.rar,http://ibizatrance.nomaki.jp/,7912,998,4324,4319,3985.7024,120.3308,0.5,"[4313.07, 4301.83, 4287.43, 4271.06, 4254.1, 4237.94, 4223.87, 4212.98, 4206.1]"
黄泉路テヂーモ / 差分 赤い人 BGA:鑓田,差分 右クリックで保存赤い人難易度表 http://akred.web.fc2.com/ak-red-home.html,14,191631,156a5f42301abfc36b5aadc72176058f,http://akred.web.fc2.com/bmsfile/Edelweiss-HARDEST.bms,エーデルワイス [HARDEST],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=9&event=95,http://akred.web.fc2.com/bmsfile/Edelweiss-HARDEST.bms,4258,997,4642,4628,4291.9529,131.2345,0.5229495884036941,"[4617.85, 4605.47, 4591.56, 4576.94, 4562.45, 4548.94, 4537.23, 4528.05, 4522.05]"
ねこみりん feat.みゆ / むらしん,原曲：おてんば恋娘(東方紅魔郷),3,556,1581a5cdef43485d364af426b088f47d,http://flowermaster.web.fc2.com/,おでんぱ☆ラヴガール -BMS EDIT- [Kei-Another7 +],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=109&event=36,http://flowermaster.web.fc2.com/,13289,1000,4342,4333,4195.447,51.8484,0.5,"[4326.71, 4318.35, 4308.98, 4299.19, 4289.62, 4280.86, 4273.45, 4267.82, 4264.31]"
BOKKEN PINK / obj：mitsuba BOKKEN DODOME+MAGENTA,24･32分乱打補完 http://sdrv.ms/12kY8Bj汎用up2009.rar,14,102147,158955b82c49f25c23bc2da39cb3bea4,http://absolute.pv.land.to/bmsuploader.html,eth剣 [ 7Key_Clover ],http://www.bokken.jp/,http://absolute.pv.land.to/uploader/src/up0024.zip,4079,993,4736,4653,4190.292,151.7604,0.5,"[4665.85, 4652.32, 4639.1, 4626.64, 4615.34, 4605.57, 4597.63, 4591.78, 4588.19]"
siromaru + cranky // movie: iimo,同梱譜面GENOSIDE段位認定 発狂二段 2曲目,6,112003,15e44dfea14cb6812f7fcb56a3a0c409,,conflict [EX-HARD],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=57&event=74,,16645,999,4508,4497,4316.2813,65.7468,0.5,"[4489.23, 4479.56, 4468.81, 4457.68, 4446.84, 4436.96, 4428.62, 4422.3, 4418.36]"
主人公,,12,1449,1619bdb40886cc7726346b6996c9f5a3,,恐鳥,http://www1.axfc.net/uploader/He/so/273565,,7354,998,4688,4612,4244.024,107.0047,0.5,"[4622.17, 4610.02, 4598.2, 4587.08, 4577.03, 4568.35, 4561.31, 4556.12, 4552.95]"
wint / obj: black train,補完 https://skydrive.live.com/#cid=863934608D908CD0&id=863934608D908CD0%21105,8,859,16ba482fa9b065554ed813a35a3ed623,http://absolute.pv.land.to/,"Red-rize ""B172 mix"" // 7keys ManiaQ",http://wint.bms.ms/,http://absolute.pv.land.to/,8557,1000,4300,4294,4121.63,78.8188,0.5,"[4288.75, 4279.95, 4269.36, 4257.78, 4246.08, 4235.13, 4225.7, 4218.47, 4213.92]"
beatMARIO / obj: black train,,18,524,170f6aa0d03bc4f71af077765ada7a79,http://absolute.pv.land.to/,約束 -HappyHyperStarmiX- (MANIAQ),http://cool-create.cc/,http://absolute.pv.land.to/,6302,996,6770,6764,6462.9006,138.7426,0.5,"[6757.4, 6746.22, 6732.36, 6716.94, 6701.17, 6686.29, 6673.41, 6663.49, 6657.24]"
SHIKI/http://d.hatena.ne.jp/xki/,,12,533,17102eac11c4f695d5c926142aaf1b64,http://xki.is.land.to/bms/sabun.html,Angelic layer -Heavenly7-,http://shiki2.sakura.ne.jp/,http://xki.is.land.to/bms/sabun.html,10227,1000,5210,5206,4989.723,90.5603,0.5,"[5202.01, 5193.1, 5181.47, 5168.1, 5154.14, 5140.77, 5129.09, 5120.03, 5114.3]"
SHIKI / air,,20,1129,1728928d4d010b0c1ba0e21130a854a3,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,Cold Breath (Another++),http://shiki2.sakura.ne.jp/bms.shtml,http://skydrive.live.com/?cid=FD93B4F2CB8CD95F&id=FD93B4F2CB8CD95F%21105,4842,993,4710,4673,4230.0846,154.5196,0.5,"[4663.75, 4649.13, 4634.06, 4619.25, 4605.39, 4593.11, 4582.95, 4575.37, 4570.69]"
結月ゆかり and Ark-Z obj:SUZUKAZEΛ,"BOF,G2R系全般 up1139http://absolute.pv.land.to/bof/upload.html",2,227321,17775d41a0c8f73e098f062c1595d57b,http://suzukazekuhare.web.fc2.com/,RE:START [ZOI],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=247&event=104,http://suzukazekuhare.web.fc2.com/,6180,1000,3870,3868,3735.04,59.0492,0.5,"[3867.03, 3861.37, 3852.91, 3842.41, 3830.91, 3819.55, 3809.41, 3801.44, 3796.35]"
beatMARIO /A-zert,,13,641,179ca83e83a13dceabb6fbcd093aa33c,http://www.geocities.jp/azerty1s/,"少女の檻 ""Last Night, Last Dancing.""",http://cool-create.cc/,http://www.geocities.jp/azerty1s/,7181,1000,6546,6528,6072.291,168.8419,0.5,"[6515.6, 6500.67, 6484.23, 6467.29, 6450.87, 6435.94, 6423.36, 6413.85, 6407.92]"
vorbis / obj:nov,,11,172322,17b960734f2acdced87e31474e723fba,http://dl.dropboxusercontent.com/s/rmikcaru9z8xjxb/freespace.html,Ravers Rave Anthem II [nova],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=241&event=88,http://dl.dropboxusercontent.com/s/rmikcaru9z8xjxb/freespace.html,5576,1000,4146,4139,3905.746,94.408,0.5,"[4132.32, 4122.01, 4109.68, 4096.27, 4082.76, 4070.14, 4059.31, 4051.0, 4045.78]"
Shiraishi / obj:夢瑠,GENOSIDE段位認定 発狂八段 3曲目,18,126432,17ee7a35750c8e1b1bdfe3a7ca3a3119,http://yumerusabun.web.fc2.com/nue.html,真・千年女王 [yumether],http://goo.gl/BJYNG,http://yumerusabun.web.fc2.com/nue.html,7656,999,6000,5999,5794.993,96.4283,0.5029801583906117,"[5998.98, 5994.22, 5985.07, 5972.27, 5957.24, 5941.71, 5927.41, 5915.91, 5908.44]"
p_d Artwork : ふりっと★ / obj:Fender vs BAECON,本体：URL先のhttps://copy.com/urddJbdqQtm0差分：http://absolute.pv.land.to/uploader/src/up4627.rar,9,193890,188ac44b91c8f97436dd74b2d6825f2e,http://fenderbms.web.fc2.com/,Dandelion Sparkle!! [FB],http://manbow.nothing.sh/event/event.cgi?action=More_def&num=5&event=93,http://fenderbms.web.fc2.com/,4970,999,3892,3890,3594.7337,104.0947,0.5,"[3888.14, 3880.01, 3867.5, 3851.74, 3834.34, 3817.05, 3801.56, 3789.35, 3781.55]"
